timestamp,open,high,low,close
2022-06-01T23:59:59.999Z,0.00018586383968,0.00018888786415,0.00016988222001,0.00018385376267
2022-06-02T23:59:59.999Z,0.00018384864011,0.00049966098322,0.0001718688519,0.00047963198272
2022-06-03T23:59:59.999Z,0.00047962140252,0.00074958524703,0.00034976486305,0.00058928022084
2022-06-04T23:59:59.999Z,0.00058928299524,0.00061520953101,0.00045165730534,0.00055659725999
2022-06-05T23:59:59.999Z,0.000556595393,0.00055960771514,0.00045468896414,0.00049941839062
2022-06-06T23:59:59.999Z,0.0004994129583,0.00049943094327,0.00024982947283,0.00039966458548
2022-06-07T23:59:59.999Z,0.00039965922848,0.0004497143775,0.00037968659027,0.00043972197004
2022-06-08T23:59:59.999Z,0.0004397227259,0.00054387022493,0.00037980618712,0.00049862175531
2022-06-09T23:59:59.999Z,0.0004986273694,0.0005596222493,0.00040967575242,0.0005583566284
2022-06-10T23:59:59.999Z,0.00055837779372,0.00055959287573,0.00047976163369,0.00051856421771
2022-06-11T23:59:59.999Z,0.00051856555314,0.00051859286867,0.00043459965123,0.0004833081789
2022-06-12T23:59:59.999Z,0.00048330314237,0.00048450869286,0.00040957499508,0.00043275132057
2022-06-13T23:59:59.999Z,0.00043274656582,0.00048183807714,0.00035954563766,0.00038657559922
2022-06-14T23:59:59.999Z,0.00038657862026,0.00041124599291,0.00029965927559,0.000312902291
2022-06-15T23:59:59.999Z,0.00031289623572,0.00042955993734,0.00031287909046,0.00038948731437
2022-06-16T23:59:59.999Z,0.000389479063,0.0004231917422,0.00035574367371,0.00037059315676
2022-06-17T23:59:59.999Z,0.00037060074158,0.00041950536041,0.00029966850305,0.00035612643897
2022-06-18T23:59:59.999Z,0.0003561200106,0.00038222779556,0.00026966187864,0.00032876106836
2022-06-19T23:59:59.999Z,0.00032875755172,0.00037945916874,0.00028405206742,0.00031676323273
2022-06-20T23:59:59.999Z,0.0003167562128,0.00037263442375,0.00027265867326,0.00037060314327
2022-06-21T23:59:59.999Z,0.00037060810275,0.00059939540426,0.00037060640016,0.0004395912916
2022-06-22T23:59:59.999Z,0.00043959101661,0.00043959945254,0.00032965549031,0.00035766611674
2022-06-23T23:59:59.999Z,0.00035766642617,0.00038968816934,0.00032476276286,0.00037229161357
2022-06-24T23:59:59.999Z,0.00037228379489,0.00038373534612,0.00032978536976,0.00038369088436
2022-06-25T23:59:59.999Z,0.00038369519922,0.00039980073877,0.00032489138496,0.00035193097489
2022-06-26T23:59:59.999Z,0.00035193198936,0.00036982900134,0.00032579738539,0.00036651905949
2022-06-27T23:59:59.999Z,0.00036654131637,0.00039969048462,0.000330774537,0.00035376857888
2022-06-28T23:59:59.999Z,0.00035377260616,0.00037414969311,0.00034856365804,0.00035631322255
2022-06-29T23:59:59.999Z,0.0003563176947,0.00041353488355,0.00035173656495,0.00041352819138
2022-06-30T23:59:59.999Z,0.00041352958777,0.00041360858438,0.00031207311559,0.00032228898364
2022-07-01T23:59:59.999Z,0.00032230224988,0.00036107231877,0.00028608956521,0.00033341187709
2022-07-02T23:59:59.999Z,0.00033340777749,0.00034121792218,0.00027971247155,0.00030696036243
2022-07-03T23:59:59.999Z,0.00030695818294,0.00033467210844,0.00025896537934,0.00029971346503
2022-07-04T23:59:59.999Z,0.00029971132313,0.00032244058868,0.00024979011229,0.00028204834744
2022-07-05T23:59:59.999Z,0.00028205104568,0.00032970475408,0.0002108284497,0.00026906538713
2022-07-06T23:59:59.999Z,0.00026906635125,0.00028274329269,0.00025747825179,0.00027973742753
2022-07-07T23:59:59.999Z,0.00027973500529,0.00027974740884,0.00023455539063,0.00027448791614
2022-07-08T23:59:59.999Z,0.00027447817591,0.00027986426789,0.00023824420868,0.00024784571682
2022-07-09T23:59:59.999Z,0.00024784674265,0.00026984867054,0.00022185190944,0.00023553124955
2022-07-10T23:59:59.999Z,0.00023553128842,0.00025875747472,0.00020747103347,0.00023975157304
2022-07-11T23:59:59.999Z,0.00023974962125,0.0002397782917,0.000199894694,0.00023970419263
2022-07-12T23:59:59.999Z,0.00023970414272,0.00028439172869,0.00021984669466,0.00024452921678
2022-07-13T23:59:59.999Z,0.000244529075,0.00025868042656,0.00022178736636,0.00023082771087
2022-07-14T23:59:59.999Z,0.00023083002696,0.00025871979996,0.00021898239738,0.00024364553031
2022-07-15T23:59:59.999Z,0.00024364003939,0.00025888956087,0.00019493470169,0.00024991646309
2022-07-16T23:59:59.999Z,0.00024991533576,0.00025995913748,0.00022005482448,0.0002332473358
2022-07-17T23:59:59.999Z,0.00023324839339,0.00024295795543,0.00022014807422,0.00024294530344
2022-07-18T23:59:59.999Z,0.00024294346665,0.0002430028652,0.00022644797759,0.00024292588435
2022-07-19T23:59:59.999Z,0.00024292776758,0.00024295916064,0.00021757204259,0.00021770001278
